##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	ege_1765750669_SRR24940081.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2268524
Total Bases	539.3 Mbp
Sequences flagged as poor quality	0
Sequence length	35-251
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2104	200-204	-0.6492250121621979
2104	205-209	-1.3031048781518777
2104	210-214	-0.2983761165226113
2104	215-219	-0.15010599987048323
2104	220-224	-0.3083819226406668
2104	225-229	-0.32122334172078126
2104	230-234	-0.27542650741716557
2104	235-239	0.6963097885456868
2104	240-244	-0.257552780741797
2104	245-249	-0.605978426163599
2104	250-251	-0.1506708318970169
2105	1	-0.04162365191253059
2105	2	-0.0837234204422117
2105	3	-0.08281730107641039
2105	4	0.030417792783097752
2105	5	-0.007163444926497675
2105	6	-0.13277528466282718
2105	7	-0.42127625095429266
2105	8	0.04873389787618265
2105	9	-0.17416143826143582
2105	10-14	-0.12051455958683022
2105	15-19	-0.15786329025126378
2105	20-24	-0.10526867816502516
2105	25-29	-0.12979391063889523
2105	30-34	-0.19183259368771388
2105	35-39	-0.1610228802412763
2105	40-44	-0.04549178099360063
2105	45-49	-0.05961763638991613
2105	50-54	0.01762576221133827
2105	55-59	0.0035096932559639527
2105	60-64	0.07994625428312929
2105	65-69	0.029812803854007086
2105	70-74	0.011204613213287473
2105	75-79	-0.005195454428871926
2105	80-84	0.16033053216249016
2105	85-89	0.06154425154439025
2105	90-94	-0.09693100321546666
2105	95-99	-0.09245164061015743
2105	100-104	0.26432673376264404
2105	105-109	0.027505675278142405
2105	110-114	-0.07310243625272506
2105	115-119	0.07216472284593323
2105	120-124	0.08392870962446608
2105	125-129	-3.8699658872332066E-4
2105	130-134	0.08085161703830579
2105	135-139	0.043376849122978456
2105	140-144	0.10149198464268494
2105	145-149	-0.04158038292477073
2105	150-154	-0.05926079856218536
2105	155-159	0.05452949438260646
2105	160-164	-0.08693132240055235
2105	165-169	0.09856756602035688
2105	170-174	-6.384992174169238
2105	175-179	-1.2166292473961278
2105	180-184	-0.019066713005940983
2105	185-189	-0.15523802382646323
2105	190-194	-0.20908106341244803
2105	195-199	-0.017281864152842275
2105	200-204	-0.014566295620277003
2105	205-209	0.040742651337275504
2105	210-214	-0.045496131364274106
2105	215-219	0.6612258263401927
2105	220-224	0.18854330904742156
2105	225-229	0.6737892120876374
2105	230-234	1.0134141185006058
2105	235-239	-0.385462054109869
2105	240-244	0.007822598828891358
2105	245-249	0.07107925456907438
2105	250-251	-0.0490619906292018
2106	1	0.022958361747129175
2106	2	-0.10511399759467821
2106	3	-0.12877981263741134
2106	4	-0.04643263237651496
2106	5	-0.03617490538614021
2106	6	-0.07980553056491857
2106	7	0.10486602023376435
2106	8	-0.21957523375037624
2106	9	-0.29850429769141584
2106	10-14	-0.1514849370620368
2106	15-19	-0.17978672796733974
2106	20-24	-0.08037892559141113
2106	25-29	-0.30251286742022643
2106	30-34	-0.278531679089447
2106	35-39	-0.19005737838317316
2106	40-44	-0.23475011670388568
2106	45-49	-0.1387768813739143
2106	50-54	-0.06196919235474496
2106	55-59	-0.06835922114749593
2106	60-64	-0.06398784883222675
2106	65-69	-0.022646972731998005
2106	70-74	-0.08765074430601061
2106	75-79	-0.06291322647584252
2106	80-84	0.18405039514203025
2106	85-89	-0.02599085188527539
2106	90-94	-0.06129479931487225
2106	95-99	0.05808941875773854
2106	100-104	0.0766701209696592
2106	105-109	-0.09427366549065397
2106	110-114	-0.14266540458510946
2106	115-119	-3.763397858227144
2106	120-124	-1.6452093237943615
2106	125-129	-0.2896129093290867
2106	130-134	0.13398688069139553
2106	135-139	0.06963642615640708
2106	140-144	-0.13206102393732522
2106	145-149	-0.11284020594708011
2106	150-154	-0.1723702288404283
2106	155-159	-0.1397344266771512
2106	160-164	-0.2560046704189034
2106	165-169	-0.12465777198935513
2106	170-174	-0.049978308501586355
2106	175-179	-0.12758682218237283
2106	180-184	-0.0012130127511298383
2106	185-189	-0.23628535491467773
2106	190-194	-0.18386240806289322
2106	195-199	-0.1868533438728548
2106	200-204	-0.076277868674687
2106	205-209	0.05928877234724439
2106	210-214	0.08469311403963786
2106	215-219	0.06301248033211948
2106	220-224	-0.062191964539504596
2106	225-229	0.16306372217326626
2106	230-234	0.07373341026270808
2106	235-239	0.24819948827933302
2106	240-244	-0.17150489629296217
2106	245-249	-0.0675844204006566
2106	250-251	-0.15921818226088646
2107	1	-0.059488810199383124
2107	2	0.057223105527675955
2107	3	-0.044461091091726246
2107	4	-0.029770473324155944
2107	5	0.014668789529032722
2107	6	0.04036426414883465
2107	7	-0.20243198526552675
2107	8	-0.28245888510776496
2107	9	-0.4243494160637411
2107	10-14	-0.17458801433915028
2107	15-19	-0.1640501837891648
2107	20-24	-0.07748694700969594
2107	25-29	-0.24211981531458093
2107	30-34	-0.1504759910732929
2107	35-39	-0.21821893818621163
2107	40-44	-0.1476836677774358
2107	45-49	-0.17450157260075372
2107	50-54	0.028493657617353563
2107	55-59	-0.13338753633578193
2107	60-64	-0.14682032155150893
2107	65-69	-0.18985894604215048
2107	70-74	-0.1189576067762701
2107	75-79	-0.17030422715269822
2107	80-84	0.024398821054170128
2107	85-89	-0.1551882124133499
2107	90-94	-0.16324881512422706
2107	95-99	-0.17513840504583555
2107	100-104	-0.06087516436944185
2107	105-109	-0.09572529356300663
2107	110-114	-0.059636350040044306
2107	115-119	0.08916251711829659
2107	120-124	-0.03489070761091284
2107	125-129	-0.05712843992589711
2107	130-134	0.16717868943246117
2107	135-139	0.0318818615583254
2107	140-144	0.012621884575700903
2107	145-149	0.06519929291153659
2107	150-154	0.0647358664302331
2107	155-159	-0.05075088096850067
2107	160-164	-0.12637254496446815
2107	165-169	0.0016877015053893274
2107	170-174	0.01212071110592916
2107	175-179	-0.48132929317758055
2107	180-184	-0.3295815341302841
2107	185-189	-0.1224988132866045
2107	190-194	-0.15389817247582016
2107	195-199	-0.11634083299215803
2107	200-204	-0.631058513828961
2107	205-209	-0.30382814072792286
2107	210-214	0.14912952282860914
2107	215-219	-0.3164171254278685
2107	220-224	0.2813805961550848
2107	225-229	-0.025369053805803787
2107	230-234	-0.6993044024258417
2107	235-239	0.1274758890769796
2107	240-244	-0.5289547731577144
2107	245-249	-0.6415829504457555
2107	250-251	-0.4048825764943125
2108	1	-0.007506582777502047
2108	2	-0.021139841000774595
2108	3	0.004372831087408713
2108	4	-0.03030328943646765
2108	5	0.017765124080455053
2108	6	-0.14391768966949314
2108	7	-0.16654424195879614
2108	8	-0.29741082969722044
2108	9	0.06364564555532581
2108	10-14	-0.18783690500958983
2108	15-19	-0.13504509625466454
2108	20-24	-0.12930723795234655
2108	25-29	-0.07586354620427471
2108	30-34	-0.08347790443372105
2108	35-39	-0.2128975567064444
2108	40-44	-0.05190216542293058
2108	45-49	-0.09773507356217692
2108	50-54	-0.07621248199059494
2108	55-59	-0.12225057186656585
2108	60-64	-0.1230610856542711
2108	65-69	-0.16307937791689397
2108	70-74	-0.16974575691045857
2108	75-79	-0.18316041698580676
2108	80-84	-0.07209286472843246
2108	85-89	-0.1049931079313069
2108	90-94	-0.15441711368796973
2108	95-99	-0.16576667970962689
2108	100-104	-0.0021077284902801807
2108	105-109	-0.1556034649859157
2108	110-114	-0.19045006039340961
2108	115-119	0.005696652634995303
2108	120-124	-0.13608578801076732
2108	125-129	-0.16391569624574487
2108	130-134	-0.21177413077629126
2108	135-139	-0.16843151436469128
2108	140-144	-0.2425591903874107
2108	145-149	-0.1855843307275009
2108	150-154	-0.20698511534880737
2108	155-159	-0.21056819710581465
2108	160-164	-0.16384555221678454
2108	165-169	-0.013237059883984159
2108	170-174	-0.05422381690967626
2108	175-179	-0.20224405976311033
2108	180-184	-0.37423263074811786
2108	185-189	-0.2956256838496003
2108	190-194	-0.18720707196598596
2108	195-199	-0.31883295528502487
2108	200-204	-0.5087101472389861
2108	205-209	-0.1713274416025854
2108	210-214	-0.024331791541143843
2108	215-219	-0.16082743468554384
2108	220-224	0.02539721012201923
2108	225-229	0.3769633704859814
2108	230-234	-0.2714725764600736
2108	235-239	0.3604763950558656
2108	240-244	-0.1419314650291703
2108	245-249	0.09241171132138959
2108	250-251	-0.08189713673157684
2109	1	-6.501933659279757E-4
2109	2	-0.060457284532375866
2109	3	-0.01720557785197485
2109	4	-0.07290580046530692
2109	5	-0.07448750950648275
2109	6	-0.03215597256895819
2109	7	-0.1364776892537165
2109	8	0.022740717303605607
2109	9	-0.10569887350021645
2109	10-14	-0.1722859399166623
2109	15-19	-0.131706377757709
2109	20-24	-0.12727336732962158
2109	25-29	-0.10939509692767757
2109	30-34	-0.16629051439802112
2109	35-39	-0.11839210405264566
2109	40-44	-0.16154020682685655
2109	45-49	-0.18774285672306235
2109	50-54	-0.08773370279019588
2109	55-59	-0.22023800112447134
2109	60-64	-0.1774269441403078
2109	65-69	-0.1924767228556732
2109	70-74	-0.34055073659475
2109	75-79	-0.24855803025459267
2109	80-84	-0.03510155957280148
2109	85-89	-0.23274243662712735
2109	90-94	-0.17290439115682688
2109	95-99	-0.20149946356540482
2109	100-104	-0.06746429790065633
2109	105-109	-0.07449448444980078
2109	110-114	-0.18793767604066147
2109	115-119	0.07585312353106843
2109	120-124	0.040872018561046275
2109	125-129	-0.1847008293514989
2109	130-134	-0.041706777747705814
2109	135-139	-0.12650413133965088
2109	140-144	-0.02762443794802749
2109	145-149	-0.049354402622597604
2109	150-154	-0.09347404859892094
2109	155-159	-0.18440959497898746
2109	160-164	-0.1863147478191607
2109	165-169	0.018081434374231264
2109	170-174	0.05319690618862438
2109	175-179	-0.11235917781955607
2109	180-184	-0.2420379299225388
2109	185-189	-0.14731901561512473
2109	190-194	-0.11715969948798488
2109	195-199	-0.2671417722950906
2109	200-204	-0.07301659210849465
2109	205-209	-0.10022543840425868
2109	210-214	0.032771389474063994
2109	215-219	-0.4104021661629318
2109	220-224	0.15555087360269582
2109	225-229	-0.2745686357421455
2109	230-234	0.28314268115434515
2109	235-239	0.8611049130496582
2109	240-244	-0.09408391410460126
2109	245-249	-0.4558119954799089
2109	250-251	-0.061199924700051866
2110	1	-0.1004958331243202
2110	2	-0.0902968040162122
2110	3	-0.07249701269488185
2110	4	-0.034857756252193894
2110	5	0.02405128217248631
2110	6	-0.12411133377793959
2110	7	0.058749265818889285
2110	8	0.06595539643106463
2110	9	-0.0812204357561086
2110	10-14	-0.07357023170164467
2110	15-19	-0.027248438479936965
2110	20-24	-0.002798029630092458
2110	25-29	-0.06922129547373146
2110	30-34	-0.11133450900440067
2110	35-39	-0.03662337032975671
2110	40-44	-0.07185266012490388
2110	45-49	-0.05543089581053806
2110	50-54	-0.10181552040229747
2110	55-59	-0.16973314663272987
2110	60-64	-0.04405225447461447
2110	65-69	-0.14468414149046538
2110	70-74	-0.1066497845056773
2110	75-79	-0.10482106944171932
2110	80-84	-0.002131101394283519
2110	85-89	-0.10269072008804869
2110	90-94	-0.09048426834917933
2110	95-99	-0.08259461677098301
2110	100-104	-0.0737003482500711
2110	105-109	-0.05122053687566108
2110	110-114	-0.0883498681204955
2110	115-119	-0.05836897872703872
2110	120-124	-0.34063434712864904
2110	125-129	-0.31942010022786604
2110	130-134	-0.267661069395146
2110	135-139	-0.2735185346135438
2110	140-144	-0.1712323240947029
2110	145-149	-0.24584389348539304
2110	150-154	-0.2973882080763488
2110	155-159	-0.1522653072602651
2110	160-164	-0.12345040012112207
2110	165-169	-0.08230533675229168
2110	170-174	-0.13813079441367648
2110	175-179	-0.12051950652278975
2110	180-184	-0.39488127729854483
2110	185-189	-0.2586964867961896
2110	190-194	-0.22879137758005896
2110	195-199	-0.2527782866706687
2110	200-204	-0.19589375043011614
2110	205-209	-0.09555361588343203
2110	210-214	0.06968901116158577
2110	215-219	0.07070325706236957
2110	220-224	0.0967275544469608
2110	225-229	0.2981259512162566
2110	230-234	-0.17053992424419562
2110	235-239	-0.4867045901576965
2110	240-244	-0.07495720467088418
2110	245-249	-0.2313770633129124
2110	250-251	-0.20008499333380314
2111	1	-0.0747492926852047
2111	2	0.026364065879732834
2111	3	0.1210261156183563
2111	4	0.0790568648761436
2111	5	0.060941197830622684
2111	6	0.142640016147908
2111	7	-0.0905943930982076
2111	8	-0.24323243933199024
2111	9	-0.08522948696679578
2111	10-14	-0.010269781867663141
2111	15-19	-0.03615712421913031
2111	20-24	-0.012917358331954176
2111	25-29	-0.03968512190604656
2111	30-34	-0.08437996049838148
2111	35-39	-0.06312019421088166
2111	40-44	-0.12971655595811882
2111	45-49	-0.006629263017124742
2111	50-54	0.045401837774875275
2111	55-59	-0.056866690299607114
2111	60-64	-0.09250974881739893
2111	65-69	-0.08060026385142294
2111	70-74	0.012816408418800052
2111	75-79	-0.01879093118731845
2111	80-84	0.045794496416675656
2111	85-89	-0.01659329677691801
2111	90-94	0.0029865013320389266
2111	95-99	-0.1038130430133819
2111	100-104	0.1183860974254145
2111	105-109	-0.038413670646782805
2111	110-114	0.08095680569224584
2111	115-119	0.11364776682745514
2111	120-124	-0.12323672002355579
2111	125-129	-0.07389296458221395
2111	130-134	0.17531318118994932
2111	135-139	-0.10350955911108883
2111	140-144	-0.031225302316897796
2111	145-149	-0.006470107663638203
2111	150-154	0.0453777799206847
2111	155-159	0.07387673575610876
2111	160-164	0.05617795469446918
2111	165-169	0.208493807534893
2111	170-174	0.2073053703675498
2111	175-179	0.04626130896354397
2111	180-184	0.18648916732984588
2111	185-189	0.09920713630290834
2111	190-194	0.20500416206444783
2111	195-199	0.0713452341975156
2111	200-204	0.0766314831246575
2111	205-209	0.1441728121529593
2111	210-214	0.2189047607209318
2111	215-219	0.5395575679248878
2111	220-224	0.09521676496773424
2111	225-229	0.4702145901242645
2111	230-234	0.5702201195476277
2111	235-239	0.5701733004865375
2111	240-244	0.6116293267554411
2111	245-249	0.10251933474798136
2111	250-251	-0.23071610547487253
2112	1	-0.036732949707669604
2112	2	-0.03715781055135636
2112	3	-0.08248281779270172
2112	4	-0.011760181728959651
2112	5	-0.05016508379540596
2112	6	-0.26326320551636684
2112	7	-0.44590762213739055
2112	8	-0.4101381939191455
2112	9	-0.003385055476734067
2112	10-14	-0.20097325034703317
2112	15-19	-0.15804294155550735
2112	20-24	-0.08885280686612163
2112	25-29	-0.03802350631260509
2112	30-34	-0.046020746806732404
2112	35-39	-0.10062613565803247
2112	40-44	-0.0935256206195092
2112	45-49	-0.029200939682766602
2112	50-54	-0.08668931705604166
2112	55-59	-0.042754978514416564
2112	60-64	-0.047774756431685717
2112	65-69	-0.09054511718471048
2112	70-74	-0.18661252382898397
2112	75-79	-0.11115292038706315
2112	80-84	0.0952771336301268
2112	85-89	-0.033413645146467275
2112	90-94	-0.059946799550580465
2112	95-99	-0.13250138527315158
2112	100-104	-5.8081810556416364
2112	105-109	-0.6548208048344222
2112	110-114	-0.15268844251983893
2112	115-119	-0.3400903609186159
2112	120-124	-0.6425127172002334
2112	125-129	-0.43051716100496407
2112	130-134	-0.29605684246077146
2112	135-139	-0.6318420706866732
2112	140-144	-0.5933006414606581
2112	145-149	-0.3773887330825829
2112	150-154	-0.3182967795039673
2112	155-159	-0.24837062822313527
2112	160-164	-0.2534916193895427
2112	165-169	-0.2683282064890591
2112	170-174	-0.19396978244301266
2112	175-179	-0.28047929164205243
2112	180-184	-0.2643507907730154
2112	185-189	-0.21759652700151122
2112	190-194	-0.22799106851571338
2112	195-199	-0.19771626364797612
2112	200-204	-0.27232998730392666
2112	205-209	-0.44530207852746173
2112	210-214	-0.024000109395259983
2112	215-219	-0.2895530531937709
2112	220-224	-0.35155017052580817
2112	225-229	-0.27171837343911065
2112	230-234	0.26835794579126926
2112	235-239	0.11871277295806237
2112	240-244	-0.28236694125744677
2112	245-249	-0.09706313155560053
2112	250-251	-0.5024411215511009
2113	1	0.09907308604710607
2113	2	0.06601840746341026
2113	3	0.06844677542289901
2113	4	0.06012991348251262
2113	5	0.07336347015344558
2113	6	0.019952688258214835
2113	7	-0.020167476791911554
2113	8	0.1999673032186422
2113	9	0.04781117127048873
2113	10-14	0.09181996456305086
2113	15-19	0.04381075688456093
2113	20-24	0.11780838906723545
2113	25-29	0.10900895739848693
2113	30-34	0.089783200750162
2113	35-39	0.07760612560316815
2113	40-44	0.10893406140651507
2113	45-49	0.03960515076789051
2113	50-54	0.006361588567472154
2113	55-59	0.011662573045427393
2113	60-64	0.051273064018865
2113	65-69	0.09185463751225598
2113	70-74	0.07811689594584692
2113	75-79	0.13721030061787332
2113	80-84	0.2879723820232343
2113	85-89	0.048410115195920866
2113	90-94	0.05211534975185117
2113	95-99	0.008332155157596333
2113	100-104	0.3144760660373933
2113	105-109	0.08029088461908174
2113	110-114	0.11864678052477018
2113	115-119	-0.04824697389674526
2113	120-124	0.05774262184595358
2113	125-129	0.10009284502711324
2113	130-134	0.18370452305966722
2113	135-139	-0.013957075643425298
2113	140-144	-0.0761764066873667
2113	145-149	-0.07955534808012743
2113	150-154	-0.08175532867267776
2113	155-159	-0.022597397472168268
2113	160-164	0.02793887454654964
2113	165-169	0.04579208230293119
2113	170-174	0.25020650610751005
2113	175-179	0.07185732117343946
2113	180-184	0.10701834694153689
2113	185-189	0.16081516488261371
2113	190-194	0.0919851873773112
2113	195-199	0.010769480686633415
2113	200-204	0.00800381563222885
2113	205-209	-0.07191868396775192
2113	210-214	-0.09943546620995392
2113	215-219	-0.039247952261767693
2113	220-224	0.24629027859112185
2113	225-229	-0.009017752344330887
2113	230-234	0.3544988339278632
2113	235-239	-0.03785993020224154
2113	240-244	-0.14588685280353175
2113	245-249	-0.296909843132493
2113	250-251	-0.44431679908297284
2114	1	0.014956439137066013
2114	2	0.00490380538383306
2114	3	-0.023662944547808706
2114	4	-0.08435906905548762
2114	5	0.0676256910229398
2114	6	-0.2645488709580519
2114	7	0.17431658813389106
2114	8	0.22954059350678335
2114	9	0.002740422572074408
2114	10-14	0.0965424808270825
2114	15-19	0.06479831567042282
2114	20-24	0.03261001684283116
2114	25-29	0.016107220366869512
2114	30-34	-0.0668616825030739
2114	35-39	-0.10072180891383198
2114	40-44	-0.01226054797322007
2114	45-49	-0.05133222223619072
2114	50-54	0.011178675946084127
2114	55-59	0.03152076928000014
2114	60-64	-0.06626160732833597
2114	65-69	0.0043914834688862925
2114	70-74	0.03526751583584087
2114	75-79	0.11015791929997931
2114	80-84	0.13206947023230953
2114	85-89	-0.025182608444325183
2114	90-94	-0.007494757431494747
2114	95-99	-0.020570353398738916
2114	100-104	0.128712757625415
2114	105-109	-0.05801956918273987
2114	110-114	-0.07914430149580909
2114	115-119	-0.17698069982710507
2114	120-124	-0.13140237414649647
2114	125-129	-0.11468827813462212
2114	130-134	0.015563249181496985
2114	135-139	-0.13882290598230185
2114	140-144	-0.3910375080470345
2114	145-149	-0.18386844852355466
2114	150-154	-0.2751814328031017
2114	155-159	-0.2354146268749986
2114	160-164	-0.013864413053106261
2114	165-169	-0.17763981235098214
2114	170-174	0.011379255395873145
2114	175-179	-0.14578737678129272
2114	180-184	-0.2580908195595484
2114	185-189	-0.23829546035427285
2114	190-194	-0.271822897319133
2114	195-199	-0.18016217304658966
2114	200-204	-0.3880358033839926
2114	205-209	-0.17456468365056566
2114	210-214	0.16023568078423267
2114	215-219	-0.2832037816126842
2114	220-224	-0.17381782773754395
2114	225-229	-0.19496987780975417
2114	230-234	-0.16893879004456736
2114	235-239	-0.3615495305076486
2114	240-244	-0.47595995285215054
2114	245-249	-0.23366489318754446
2114	250-251	-0.1511559325675158
2115	1	0.058841462891983554
2115	2	0.07342680344677888
2115	3	0.060710422419006704
2115	4	0.08842770424581659
2115	5	0.056286666185059175
2115	6	0.06349742695322647
2115	7	0.22022690057006145
2115	8	0.2701102216841704
2115	9	0.1919590342430979
2115	10-14	0.15522122589657528
2115	15-19	0.09230830939205958
2115	20-24	0.036417132347573045
2115	25-29	0.07803456151913224
2115	30-34	0.1133640948904926
2115	35-39	0.011798401853674534
2115	40-44	0.03905785034836384
2115	45-49	0.04007789439852871
2115	50-54	0.03581745550652471
2115	55-59	0.00913198116188596
2115	60-64	-0.2232309464881368
2115	65-69	-0.11474811177643574
2115	70-74	-0.08318566166682473
2115	75-79	-0.09244474401612024
2115	80-84	0.01196088312027399
2115	85-89	-0.04595339551380562
2115	90-94	-0.035490906272656275
2115	95-99	-0.010663713218271198
2115	100-104	0.060533769191145836
2115	105-109	-0.08178752719064164
2115	110-114	-0.0579275382566351
2115	115-119	0.20297753626124404
2115	120-124	0.24431347341483445
2115	125-129	0.13798726299285136
2115	130-134	0.34193258400058113
2115	135-139	0.13863648024558728
2115	140-144	0.13536298680459424
2115	145-149	0.17475063980631234
2115	150-154	-0.06950762711024083
2115	155-159	-0.014049011858176641
2115	160-164	-0.04212061722117966
2115	165-169	0.24442110086295088
2115	170-174	0.15355474810975522
2115	175-179	6.09052596232118E-4
2115	180-184	0.02893206606464105
2115	185-189	0.046131640146036546
2115	190-194	-0.08588549216933217
2115	195-199	0.041203744868028025
2115	200-204	-0.06124009606678271
2115	205-209	0.11179707096594171
2115	210-214	-0.3829178500150263
2115	215-219	-0.1494378916483896
2115	220-224	-0.06352279419308005
2115	225-229	0.0588068372559043
2115	230-234	-0.3015163054784047
2115	235-239	-0.4127504552307144
2115	240-244	-0.24876780725926295
2115	245-249	-0.19208768926683106
2115	250-251	-0.4093592329116902
2116	1	0.04044618723774107
2116	2	-0.05503918410885689
2116	3	-0.052953804791229686
2116	4	-0.0316873330417522
2116	5	-0.0537757592758652
2116	6	-0.2238299188376729
2116	7	-0.1395077862717784
2116	8	-0.19702318180580392
2116	9	0.11104977698814622
2116	10-14	-0.14933763993010984
2116	15-19	-0.10759657471514572
2116	20-24	-0.12586775321329213
2116	25-29	-0.03666962245454641
2116	30-34	-0.1079926640874973
2116	35-39	-0.12880455047136508
2116	40-44	-0.15451296706559958
2116	45-49	-0.011401614118270231
2116	50-54	-0.1050513340646333
2116	55-59	-0.15794843681253923
2116	60-64	-0.5429984218197674
2116	65-69	-0.2837358007530071
2116	70-74	-0.3420282187956971
2116	75-79	-0.37033052875523964
2116	80-84	-0.2946264702513872
2116	85-89	-0.36691689543683026
2116	90-94	-0.3561595837143372
2116	95-99	-0.3496328843045049
2116	100-104	-0.24549481444078225
2116	105-109	-0.4724472459542355
2116	110-114	-0.3362220344295608
2116	115-119	-0.03682374553718404
2116	120-124	-0.108060686054678
2116	125-129	-0.17675031584616363
2116	130-134	-0.04706362635407402
2116	135-139	-0.19133314136371382
2116	140-144	-0.222872859301944
2116	145-149	-0.08878283125172004
2116	150-154	-0.39790566637388025
2116	155-159	-0.3573029183621159
2116	160-164	-0.23745397418286984
2116	165-169	-0.12343646041072276
2116	170-174	0.024079045920082365
2116	175-179	-0.22689416685351205
2116	180-184	-0.20861661513313834
2116	185-189	-0.32927744524927505
2116	190-194	-0.32876482123697315
2116	195-199	-0.2099090149428804
2116	200-204	-0.36280169082692026
2116	205-209	-0.5545316487449483
2116	210-214	-0.4938635648518215
2116	215-219	-0.7222144440291629
2116	220-224	-0.46797631312449184
2116	225-229	-0.8718955505551094
2116	230-234	-0.3403628612348193
2116	235-239	-1.3051819355149092
2116	240-244	-0.908707063613523
2116	245-249	-0.5064147337167455
2116	250-251	-0.3203861723041328
2117	1	0.05417817701131611
2117	2	0.07697879681669662
2117	3	-0.07038908910508468
2117	4	-0.022875703761513932
2117	5	-0.012277247872631847
2117	6	-0.09705267336697432
2117	7	0.040389624203520214
2117	8	0.22320350885486562
2117	9	-0.010773348891227386
2117	10-14	0.021379998862116167
2117	15-19	0.014564489829218985
2117	20-24	0.0029521195676238676
2117	25-29	0.022615851095309836
2117	30-34	-0.04815096173170019
2117	35-39	0.02050253900362975
2117	40-44	-0.027996038899708253
2117	45-49	0.02549313903072914
2117	50-54	-0.06462093700778127
2117	55-59	-0.03384071351365492
2117	60-64	-0.12312978759893412
2117	65-69	-0.06994709356556683
2117	70-74	-0.07653113283301849
2117	75-79	-0.17306698025806355
2117	80-84	-0.06381563159064285
2117	85-89	-0.08292170243763763
2117	90-94	-0.08337515084078007
2117	95-99	-0.013539124249000167
2117	100-104	0.07602642608274834
2117	105-109	-0.17318993376098746
2117	110-114	-0.2864328187148928
2117	115-119	0.051318032589328766
2117	120-124	0.2371775756074328
2117	125-129	0.05591575183021291
2117	130-134	0.19636862213484108
2117	135-139	0.04610489617726188
2117	140-144	0.10357072122511823
2117	145-149	-0.08422753503423763
2117	150-154	-0.16295127475422078
2117	155-159	-0.11015744207951172
2117	160-164	-0.11663954229475593
2117	165-169	0.1355548417118584
2117	170-174	0.11422202158478711
2117	175-179	-8.768997550063773E-4
2117	180-184	0.0011655693987293603
2117	185-189	-0.18009916765671363
2117	190-194	-0.13671897851137516
2117	195-199	-0.31564684809919896
2117	200-204	-0.357323022901717
2117	205-209	-0.286864768320811
2117	210-214	-0.699730892419204
2117	215-219	-0.6847721764668826
2117	220-224	-0.76829748712289
2117	225-229	-0.44979527473224934
2117	230-234	-0.7012160654389668
2117	235-239	-1.060588999099739
2117	240-244	-0.7469601953736387
2117	245-249	0.13680732308636223
2117	250-251	-0.45931498063227494
2118	1	0.0544722226540344
2118	2	0.0437709519825944
2118	3	0.07519264068036335
2118	4	0.03265203616282264
2118	5	0.02968543199728657
2118	6	-0.10416709317998141
2118	7	0.18173654972412834
2118	8	-0.05580254765927606
2118	9	-0.19639189354838038
2118	10-14	-0.11657979770831162
2118	15-19	0.011811334001663454
2118	20-24	-0.053509912988829456
2118	25-29	-0.027720543148234356
2118	30-34	-0.02338505119994494
2118	35-39	-0.07336670541670287
2118	40-44	-0.16127570514407807
2118	45-49	-0.06712161912945191
2118	50-54	-0.01970281929210671
2118	55-59	5.892127226303501E-5
2118	60-64	0.027920947155259057
2118	65-69	0.01581461771775139
2118	70-74	0.0744654888556866
2118	75-79	0.04777352891429132
2118	80-84	0.08125803370076312
2118	85-89	-0.0379889349329261
2118	90-94	-0.05624910479066614
2118	95-99	0.051419704454765736
2118	100-104	0.12060977193669231
2118	105-109	-0.14547559326892667
2118	110-114	0.027261886535768554
2118	115-119	0.0615900759483381
2118	120-124	-0.009190018540188305
2118	125-129	-0.1430130796734872
2118	130-134	-0.0772832834038013
2118	135-139	-0.1081322590009961
2118	140-144	-0.14252890861590828
2118	145-149	-0.003148981353795932
2118	150-154	-0.14332814225598867
2118	155-159	-0.2620363899305218
2118	160-164	-0.1337497405043777
2118	165-169	0.013236389446070973
2118	170-174	0.14505817635672713
2118	175-179	-0.14580852181543236
2118	180-184	-0.1343434896297495
2118	185-189	-0.10359462841175571
2118	190-194	-0.1793456162716609
2118	195-199	-0.09687165655683572
2118	200-204	-0.0024316713565397663
2118	205-209	0.036112457727284664
2118	210-214	-0.5084937014889803
2118	215-219	-0.61576421408801
2118	220-224	-1.671087577723501
2118	225-229	-1.3903893139084005
2118	230-234	-0.8793971803194438
2118	235-239	-1.0361698091371778
2118	240-244	-0.7753599299356218
2118	245-249	-1.0029633070858637
2118	250-251	-0.498374895609043
2119	1	0.0518894615628227
2119	2	-0.04178538713015456
2119	3	0.02181601925875043
2119	4	0.04070825575689696
2119	5	0.06813380018292037
2119	6	0.18129252266304974
2119	7	0.09849969979606499
2119	8	0.06025379633346972
2119	9	0.12161054512861824
2119	10-14	0.09799494496263605
2119	15-19	0.03438285951141751
2119	20-24	0.04186098444000663
2119	25-29	0.048722634370818696
2119	30-34	-0.008234203758867409
2119	35-39	0.03946291093010501
2119	40-44	-0.10619442933263201
2119	45-49	-0.015139658690095814
2119	50-54	0.01741121626274378
2119	55-59	0.054576879212490326
2119	60-64	0.03465952034751041
